id,betweenness,closeness,follow,posts,interval,length,movie_posts,reposts,coapper_posts,boxoffice,fans,verifyName
1463105695,16896,0.3393,120,510,243560,16,166,3,0,0,7,赵芷漠
2754620062,17747,0.3597,137,487,185728,44,158,82,0,2119,7,张霖风
2094966225,16778,0.3206,125,515,169655,33,73,24,2037,0,7,丁飞
1342506094,16655,0.3257,15,160,889565,38,25,3,0,0,7,张春华
2258253602,17395,0.3317,188,1194,95968,75,427,28,31,8074,7,德龙
1739867850,16806,0.3453,196,358,407396,43,114,3,0,0,7,邱阳
1659040410,16735,0.3143,70,265,430955,39,65,10,0,0,7,前山雄
1222515205,8389,0,58,5158,33021,60,887,15,411,2216,7,刘忠平
2216869851,18803,0.3763,478,934,110081,37,245,14,1925,25504,7,张皓玚
1766801862,16822,0.2916,66,510,290746,37,57,1,0,0,7,谢侑良
1553214084,16972,0.3774,420,2774,50825,53,697,164,0,0,7,李娜
1655461505,16921,0.3462,445,171,776358,70,83,0,114,3397,7,朱妍熹
1820518787,16742,0.3503,381,3218,42090,34,594,85,0,0,7,张俊欣
2891960224,19597,0.3612,455,295,272004,62,81,5,0,0,7,李淑昕
2006556923,16867,0.3267,310,1362,92939,28,486,26,0,0,7,曾川玲
1880884305,16880,0.3498,609,1111,119492,37,199,71,0,0,7,孙宗可
1863164322,17152,0.3549,167,1149,114525,37,260,37,14281,6595,7,刘晋玮
1696891515,17715,0.3396,290,194,585666,46,39,13,112,0,7,司徒希文
3141932085,17050,0.3295,61,428,161910,37,171,0,71,913,7,王冠
1800259570,16650,0.3103,24,352,351760,33,29,0,226,0,7,郑靓歆
1252851597,16988,0.3265,340,3634,39839,54,784,202,0,0,7,沈博昳
1249280992,16929,0.3371,373,1100,111344,54,423,4,2357,4,7,闵百慧
1630796250,16694,0.3449,136,450,355673,27,206,8,0,0,7,宝宝
1761694995,17418,0.3075,69,260,504745,51,21,8,0,0,7,西田惠里奈
1924679251,17418,0.3976,956,1011,128348,52,299,139,0,0,7,程春
1831976691,16947,0.3206,97,203,681082,51,11,0,0,0,7,高宇桥
1294566893,17013,0.3719,494,181,850205,59,59,8,456,170,7,任紫格
2024928633,16639,0.2873,104,110,1138753,92,57,0,28,16986,7,池华琼
3470230180,17126,0.2702,38,44,425719,53,1,1,0,191,7,黄仁德
1799714152,18373,0.3964,765,0,0,0,0,0,4,0,7,韩超
1945073162,18946,0.3555,349,2842,42366,31,557,99,0,0,7,叶涛
2237458653,8389,0,1,0,0,0,0,0,0,0,8,张耀心
2072703441,8389,0,15,93,1312246,49,5,0,0,0,8,尹相铉
1973366341,17953,0.3467,455,376,322590,51,85,15,7195,0,8,郭政池
1312957937,16657,0.3327,364,42,2046461,38,16,0,2874,0,8,王欢
2686020947,17463,0.351,170,121,610128,39,32,0,0,0,8,亮嘟嘟
2696292791,19744,0.3428,1897,2339,38635,28,658,119,0,0,8,许杨阳
2765399717,17479,0.3271,30,73,1219085,43,39,0,0,15,8,陈友旺
1920812131,17186,0.3487,311,283,363296,29,28,1,0,343,8,宋宗亮
2036463254,16741,0.3002,140,401,274037,44,120,25,0,0,8,王燕
1828953380,17108,0.3207,329,0,0,0,0,0,0,0,8,周亦辰
2117095670,16735,0.3357,127,226,332579,56,54,6,0,0,8,杰少
1232041873,16833,0.3465,159,101,580874,59,41,3,0,0,8,净林
1623952684,27943,0.3238,193,72,131297,47,21,2,0,0,8,张颖
1691579030,17051,0.3336,67,33,4280891,31,8,0,0,0,8,居来
1255712953,16786,0.3111,352,449,213759,56,116,28,0,0,8,高勇
1844352720,17710,0.3468,313,359,371376,30,80,1,0,0,8,刘雨晨
1840777987,16960,0.2823,23,434,267080,61,68,0,148,95,8,林韦伶
1767792964,16980,0.3178,126,605,242780,27,26,0,0,0,8,严乙恩
3261625993,16680,0.2913,52,438,142425,60,207,4,0,0,8,秦勇
1808298502,17342,0.3329,529,3244,38698,54,889,176,363,6581,8,曹嘉圻
1566911541,17254,0.3548,230,2894,52416,30,723,53,0,0,8,桃子
1742781163,16963,0.364,239,209,673170,35,40,3,78,0,8,王淑
1780814197,16928,0.3386,837,485,300967,43,148,4,0,0,8,周小云
2212946817,17078,0.3415,62,345,246309,16,64,5,0,0,8,骆嘉琦
1992922692,16838,0.337,218,76,1382285,47,13,1,0,0,8,闫紫芸
2109062170,17349,0.3234,200,678,175606,37,254,182,0,0,8,高志爽
1314571452,16701,0.3208,305,570,258982,43,180,14,0,0,8,裴唯莹
1888135575,17112,0.3337,279,208,628516,54,61,8,26,1851,8,张大涛
1942817671,16748,0.3198,45,219,591511,67,7,2,0,0,8,周逸之
1752153100,16874,0.3076,106,741,173975,39,65,0,0,0,8,邝敏慧
2160440904,17594,0.3331,435,715,166113,32,38,15,71,1964,8,夏汉君
1746906525,17006,0.3351,222,251,270414,30,86,5,0,0,8,冯虞轩
1821933201,17308,0.3563,335,3436,40902,69,961,6,0,0,8,懿航航
2176880922,16768,0.3294,252,1044,112880,43,228,22,0,0,8,刘泓德
1781999134,16969,0.3317,88,271,289194,90,17,1,0,0,8,温家恒
1787226817,16910,0.3157,108,471,208354,60,38,24,1586,174,8,李依璇
1969786417,17286,0.3118,210,309,366604,52,47,1,232,0,8,郑博夫
1228934571,8389,0,65,349,425249,26,89,0,0,0,8,谢艾霖
2129520521,17361,0.3478,209,603,183126,43,186,15,0,0,8,张帆
2796794294,17552,0.3148,105,269,332799,35,33,22,1384,133,8,梁梓豪
1564485021,16970,0.3131,188,831,151606,53,191,0,0,0,8,杨道临
1236065715,17220,0.3177,505,440,337997,57,92,10,52,1625,8,张爽
1679316113,16793,0.3296,114,38,3251526,32,10,0,0,0,8,沙亮
2178070315,18745,0.3456,573,465,245437,64,141,34,0,0,8,谢亚梅
2553996521,8389,0,1,0,0,0,0,0,0,0,8,卢奇
2103735007,16808,0.3438,939,2022,56276,52,531,101,0,0,8,杨艾颖
1765203767,8390,0,167,6208,23865,88,2331,186,0,0,8,赵翊懿
1832148280,17485,0.3768,369,238,568583,38,74,7,0,0,8,丛雨婷
1957986670,16988,0.3348,193,82,1469071,49,14,0,0,0,8,古欣娜塔
1301463123,16965,0.3323,432,3283,39555,52,1024,36,0,0,8,贾龙
1922229695,16924,0.3354,231,25,4615908,34,2,0,820,0,8,邓天浩
1290939487,8389,0,9,0,0,0,0,0,835,0,8,梁馨
1648003413,17282,0.34,476,690,221686,46,236,11,226,0,8,陈璇子
2133047473,19931,0.381,339,298,380896,50,72,17,0,0,8,朱晓川
1815000722,16746,0.3263,144,1916,73551,41,295,19,0,0,8,李宣彤
2044423303,17072,0.3521,266,900,134627,51,293,142,0,0,8,白龙
2727633011,16733,0.3303,68,110,668550,46,63,3,39,44965,8,狄杰
1887927563,16835,0.3383,444,16,7299101,19,3,0,0,0,8,金林
1730497942,17099,0.3515,601,978,155287,55,142,47,0,0,8,林雅丽
1800431822,18032,0.3146,455,1844,78619,43,118,19,8482,430,8,杨学麟
1592786523,17238,0.3528,137,378,394241,43,57,5,0,0,8,许小简
2660263697,17491,0.3587,245,311,274706,34,67,3,0,1181,8,张诗宇
2085891325,16660,0.332,75,28,1879931,37,12,0,0,0,8,李佳
2438925721,16745,0.2949,15,56,481694,65,23,13,0,0,8,李浚赫
1793327452,17385,0.3341,282,935,152065,46,300,31,91,156,8,李论
1729685832,16877,0.2968,52,228,352948,45,67,1,0,0,8,珈颍
1307139807,16996,0.2982,307,454,329997,52,205,140,15304,6761,8,方季惟
1314749965,16927,0.3749,457,219,319899,60,74,0,54,259,8,庄达菲菲
2046367307,17457,0.328,210,544,197037,48,192,15,0,318,8,张云卉
1648042095,16643,0.3269,35,129,115146,50,17,1,1,59,8,陈瑞
1940571944,17257,0.3619,200,1102,108842,40,356,39,0,0,8,李源静
2057368335,18010,0.3357,634,943,126540,23,147,22,0,0,8,扎西旺加
1748920912,16632,0.3131,55,353,336059,35,38,35,0,0,8,丘碧瑜
1946778555,17039,0.3405,118,101,1091575,30,21,7,714,2139,8,林以真
2620538777,16920,0.3147,29,41,713928,59,14,6,0,0,8,武利平
2111839277,8389,0,12,0,0,0,0,0,0,0,8,陈欣儿
1960274923,17081,0.331,198,787,163890,29,192,10,0,0,8,张晶
1736765607,16694,0.2963,207,33,1968787,33,15,1,0,0,9,谭静子
1732671021,17664,0.3272,531,2322,64180,51,530,21,0,0,9,秦仪
1281270105,17006,0.3402,351,631,205237,27,142,7,19,0,9,廖建玲
1965752323,17149,0.3509,285,895,103217,47,267,51,0,0,9,张棣
2012923493,17073,0.3408,167,614,164614,38,152,18,0,0,9,李岢轩
1837106601,22864,0.3321,731,990,139561,37,152,1,0,0,9,梁兰兰
3577423067,17035,0.332,69,123,425789,56,41,7,56,0,9,何妍希
1223299313,16874,0.3698,785,2289,61963,25,663,55,0,0,9,吴尚泽
2317160661,18747,0.331,363,221,462219,69,71,6,0,0,9,刘小涵
1837702974,17182,0.3526,1171,1570,82777,39,537,47,0,134,9,周游
1894031833,16938,0.3361,125,152,799775,47,51,4,0,0,9,王源
2739740011,8389,0,3,0,0,0,0,0,0,0,9,酒井法子
1807867262,16772,0.3276,159,160,440231,48,34,2,0,0,9,翠丝
1731222847,17072,0.3424,388,1386,88072,38,435,33,0,0,9,刘荞瑄
1844411675,18318,0.3379,251,184,737250,56,78,5,0,0,9,何晶晶
2921014341,17059,0.3276,27,306,261049,117,99,10,2023,262,9,马今
1743663727,17007,0.323,391,1354,110643,39,229,39,0,0,9,谭俊颖
2127299693,17690,0.3362,108,82,692606,78,9,4,0,5,9,张杨
1863599987,18758,0.3398,270,1249,109291,50,418,42,0,0,9,邬慈果
1574845807,16964,0.3526,231,1083,141127,54,333,48,0,23,9,梁小戏
1218706137,16851,0.3358,526,493,233756,41,128,7,0,0,9,泷潇
2038831715,16792,0.3345,144,1123,111481,45,105,9,0,0,9,高思哲
1528031294,18008,0.3502,257,2139,63314,42,595,115,0,0,9,小沈枫
1750177473,17921,0.3493,606,4228,33129,46,1205,71,19151,341,9,罗紫曼
1956061600,16857,0.3221,317,619,133014,65,246,33,3217,5514,9,孙佳梵
1720199225,17053,0.3405,218,631,191428,39,36,2,0,0,9,涂霆骏
2231611307,17603,0.3649,308,388,295451,27,216,2,0,307,9,林致钦
1025885892,16786,0.3594,186,416,250059,36,143,28,0,0,9,刘凯旋
2298748873,18378,0.3376,670,2440,46288,76,1251,121,0,0,9,神玉美伊
1845487537,16783,0.3267,341,2146,60852,38,718,41,0,0,9,张辛怡
2815991560,18709,0.3197,170,119,615993,46,48,1,0,0,9,刘倩羽
2916473865,17477,0.332,735,588,134887,54,314,116,0,0,9,回思霖
2117123624,17716,0.3587,237,209,573844,47,65,19,2820,1712,9,向驰宇
1802716001,17829,0.336,312,4549,30447,54,1731,80,183,1391,9,王子烁
1998522613,17217,0.3543,269,2278,55676,86,1421,608,0,0,9,萧添尹
1866025873,19464,0.3747,852,2283,34284,79,921,0,0,0,9,陈楚天
1793898853,17043,0.3355,101,256,497207,28,35,6,0,0,9,王小天
2565728700,17812,0.3457,311,795,120926,38,236,19,0,0,9,铁婷婷
1770463373,17555,0.3729,371,220,523632,47,52,2,0,0,9,马悦勋
2458942510,18071,0.3507,210,621,111971,33,122,63,0,0,9,马志勇
2310817225,17313,0.331,118,1937,55133,39,399,131,0,0,9,李昌浩
1557283172,16772,0.3341,323,1863,92376,62,675,68,0,0,9,曹雪莹
1795246460,16694,0.3226,289,1539,92935,36,99,7,40523,830,9,刘光远
2301850621,16741,0.3332,170,391,219792,62,131,6,0,0,9,许彦青
1875767845,16872,0.3397,347,788,171475,41,186,6,13697,8468,9,杨筱璐
1279556842,17914,0.343,276,291,467006,45,73,6,0,0,9,杨晓蓉
1745654544,16893,0.3353,89,192,620141,67,35,2,0,0,9,芦晶晶
1739684265,19026,0.3515,285,627,216520,39,202,40,0,0,9,孙成文
1210701511,16636,0.3248,98,243,356689,60,73,0,191,4977,9,莫霏张
1844540354,18264,0.3528,157,492,177286,47,150,6,0,0,9,郭泳希
1213289095,16819,0.3618,147,101,1164759,33,18,0,53,0,9,王靖茹
1840640563,8389,0,6,0,0,0,0,0,0,0,9,金铂林
1281642723,17051,0.3174,123,348,339410,100,169,5,2,0,9,亦勋
2434965952,20658,0.3772,329,363,223995,44,65,7,0,0,9,赵志国
1856482244,16722,0.3079,119,82,683836,55,5,16,0,0,9,陈文山
2058217494,16738,0.3458,436,1378,82706,49,541,83,0,0,9,刘琳
1688744547,16644,0.3021,31,3696,40540,56,1318,1078,0,0,9,高欣宇
1802389415,17139,0.3611,1811,87,1104673,34,26,0,0,0,9,魏雨琦
1762150657,16906,0.3499,117,109,649854,63,39,16,0,0,9,李洁
2952582057,17391,0.3345,94,176,437766,53,82,9,0,0,9,陈惟彤
1741793883,16826,0.3413,98,349,373955,56,106,10,0,0,9,李梓龙
1732382240,16906,0.3632,106,203,724987,51,50,5,0,0,9,马宥熙
1879959702,16721,0.3111,39,274,447302,25,61,0,0,0,9,唐丰
2636821927,18745,0.3362,107,1155,82448,23,278,12,0,0,9,李振
2385679423,17712,0.3378,77,449,238766,40,89,22,0,0,9,松浦新
2271936205,17301,0.3273,479,1541,73232,64,345,98,0,0,9,甫拉提吐尔逊
2681397044,18309,0.3382,474,368,266917,28,67,1,6940,7,9,聂闻远
1732064480,18043,0.3517,362,1518,100174,48,506,51,825,0,9,杨雅雯
1917288473,17110,0.3107,206,665,99240,39,260,39,0,0,9,邵庄
2204248155,17441,0.3228,430,296,365503,47,139,7,0,0,9,赵媛媛
1806889253,18182,0.3579,223,1425,96162,46,399,34,4872,2226,9,周依晨
1826079195,16870,0.3236,220,536,222324,64,168,2,0,0,9,习星瑶
1783399935,17127,0.3462,121,225,334125,52,74,36,4049,42738,9,刘洺希
1984841003,16972,0.3394,89,198,596540,38,37,0,2,24,9,王汀
1217698535,16669,0.328,70,441,317458,38,99,26,0,0,10,姜晓贝
1974426213,20525,0.3576,156,972,128652,59,301,107,0,0,10,赵新
2450446203,20357,0.3238,1121,801,128584,49,227,134,2978,0,10,阿译
1725216531,16737,0.3352,239,86,1796779,97,45,0,0,0,10,赵丹
1952433947,16908,0.3609,549,209,592100,42,86,9,17033,5422,10,张楠
1885787490,18427,0.3956,2155,71,1561920,33,18,2,0,0,10,宋波
1282180043,16837,0.3514,533,864,109194,55,269,103,0,0,10,朱帅羽
1863413835,17275,0.3145,109,234,574624,60,66,47,115,59,10,付庆
1085019280,16710,0.334,80,21,2691240,43,1,0,0,0,10,柯言
1925142271,17120,0.3507,222,40,2039720,36,13,0,0,156,10,孟梦
2105050445,19135,0.3678,444,1759,69211,35,364,77,0,0,10,崔野
1510164057,16861,0.3359,38,358,191215,32,62,33,728,0,10,李绮虹
1909284441,17438,0.3516,320,1189,108010,30,258,27,98,997,10,石垒
2044865075,17015,0.3252,586,3081,41122,40,1122,58,0,0,10,哈彼
1157078707,17002,0.3475,223,133,675100,89,43,0,13,668,10,徐俪嘉
2554541250,16699,0.2523,9,146,492770,50,7,37,0,12,10,赵显宰
1862062397,17810,0.3717,307,2620,49506,20,243,81,0,0,10,海涛
1762452982,17255,0.3665,159,249,569440,37,46,11,0,22,10,黎晓欣
1530367710,19124,0.3339,334,852,161444,29,248,1,0,0,10,逯春晓
1783723995,17008,0.3431,168,516,201256,49,133,13,0,0,10,汤梦筑
2825190405,18457,0.3277,182,1894,46189,47,616,73,0,0,10,房兿戎
1815754723,16879,0.3407,188,231,610822,30,48,8,0,0,10,罗方序
2349641512,17042,0.3176,93,48,2166101,57,19,0,0,0,10,王琳迪
2556336157,18156,0.3124,47,139,291973,69,11,3,0,0,10,谢宛谕
2180680967,18324,0.3359,475,117,860190,51,41,6,10,3,10,门小强
1678415643,17159,0.3476,308,1208,133103,59,402,28,1802,1993,10,李虹影
2156410795,19673,0.3428,301,376,316832,41,112,5,0,0,10,崔馨予
1816884854,16775,0.334,267,54,911672,42,27,0,0,0,10,舒子嘉
1822432555,17024,0.3485,585,566,244360,103,261,4,0,0,10,娄译心
2932576370,8389,0,4,987,77697,67,163,4,0,0,10,赛琳娜?戈麦斯
1855506453,16882,0.3391,64,298,304379,54,25,22,0,0,10,薛景耀
1820781545,17382,0.371,195,3039,47055,38,913,45,0,0,10,韦颢
2174477292,18058,0.3553,387,302,395656,34,114,1,0,0,10,黄经纬
1973273340,17001,0.3458,307,1697,31561,88,383,52,4025,14974,10,梁国庆
1343590153,30545,0.3757,1905,102,905032,47,19,1,0,0,10,王虎
1260521763,17446,0.3496,220,170,689399,36,37,11,461,39,10,张靖冉
2237280682,18024,0.3216,87,425,271977,58,70,2,0,0,10,陈幼芳
1802688543,16642,0.2455,14,421,273595,27,33,0,0,0,10,田少军
1806611961,17410,0.3393,127,417,342482,47,72,2,0,0,10,许嘉慧
2112443154,20839,0.413,627,289,383946,60,142,24,0,0,10,高浩元
1250987054,17234,0.345,553,44,1096019,43,12,1,0,0,10,王恩琦
1837618170,17312,0.3149,91,151,816151,18,7,0,3460,102,10,霍尔
2376769033,16637,0.2954,38,150,695929,51,21,5,0,0,10,潘美辰
2116816473,16918,0.302,168,837,142885,70,296,23,0,0,10,王蓦然
2545405114,17916,0.3649,226,0,0,0,0,0,0,0,10,张梓玲
2637892385,17847,0.3219,170,663,144427,42,153,13,0,0,10,刘晋麟
1774553921,17104,0.3507,209,293,480384,49,84,13,0,0,10,光磊
1905850660,19972,0.3629,337,636,148029,47,196,3,0,381,10,陆振华
1653195901,21274,0.3593,464,88,861974,52,22,3,0,0,10,金子熙
1823997704,17220,0.331,138,119,763717,20,17,1,0,0,10,王新乔
2134860692,17671,0.311,136,364,330933,46,23,2,78,2449,10,张峰奇
2398670082,18202,0.3547,146,527,206597,77,186,119,0,0,10,郭伊娜
2519455013,17088,0.3125,58,159,625937,96,9,0,357,0,10,张杰
2198486352,19075,0.3728,434,1524,74753,39,382,5,2146,4656,10,牛红装
1798811120,16907,0.2997,40,18,5058263,45,0,0,0,0,10,何嘉文
1884100984,16874,0.3121,81,396,117863,51,186,11,0,0,10,翁馨仪
1847115234,17006,0.371,281,306,394192,34,80,13,0,0,10,唐恺瑢
1811219551,18275,0.3497,473,1252,113390,37,413,52,0,0,10,解雯晴
1829230273,18516,0.3392,175,4873,28894,43,1199,175,0,0,10,冯洋
2020703567,18205,0.3779,694,1775,69724,36,575,34,0,0,10,黎璐璐
2483478803,18896,0.3534,330,365,222688,36,97,21,0,0,10,李思遥
1447615314,17110,0.3308,403,396,213992,60,142,12,0,0,10,沈倩
2332856805,19090,0.2891,33,387,287366,71,41,59,104,42,10,原子惠
2439123734,17511,0.3433,145,6,867530,17,1,0,0,0,10,宋勃伊
1874575612,16996,0.3501,525,230,316291,74,90,18,0,0,10,琳琳周
1599143433,17068,0.3294,263,628,210675,49,128,12,0,0,10,欧阳青
1855002263,17017,0.3228,94,219,580315,50,42,8,0,0,10,沈人杰
1870466293,17434,0.3534,244,386,217020,37,112,4,0,0,10,李鼎鼎
1364816014,17076,0.3475,244,616,129111,30,141,10,0,0,10,岩彦
2037628063,17818,0.361,224,291,392208,40,109,3,0,0,10,刘瑷嘉
1733538545,16660,0.3209,265,803,166295,45,97,25,0,119,10,杨振锋
2012169433,17356,0.375,522,765,163902,35,131,14,3245,430,10,文亮
1773005110,17808,0.3556,98,472,108597,32,43,25,0,55,11,萧学谦
1725993665,17254,0.3542,687,4674,31304,50,1665,192,7671,132,11,邱芳思
2128599230,8389,0,2,0,0,0,0,0,1,0,11,肖雨
1741841732,16770,0.296,49,552,210133,36,33,32,0,0,11,王昊翔
1596502160,16803,0.3544,723,540,302936,58,182,4,0,0,11,高美仪
1902668011,17142,0.3561,429,28,356188,29,7,2,2197,0,11,王中楷
1269659583,16857,0.3683,219,715,204377,30,192,26,0,0,11,黄伊伊
1759678643,16758,0.3452,307,410,343284,58,65,0,3681,11888,11,郭晋嘉
1660356112,16883,0.3471,417,377,416076,34,80,7,0,0,11,张霸波
1720845613,8389,0,1,0,0,0,0,0,0,95,11,张卉
2004804697,16639,0.287,9,0,0,0,0,0,0,0,11,武习腾
1905750565,17023,0.3414,156,849,144436,48,180,13,400,28,11,关尔
2368008057,17378,0.3312,99,44,1997536,65,9,0,0,0,11,刘洪斌
1735782521,16769,0.3285,1101,2802,40401,45,487,6,0,0,11,张晟
1910369607,16709,0.3255,56,141,781827,60,26,3,0,0,11,茅菁
1660230300,22393,0.3076,259,1217,119039,76,441,11,71,15,11,陈瑶
1872060781,16912,0.3454,281,517,257287,72,247,1,0,0,11,张婧茹
1240270911,17458,0.3278,299,3949,43057,64,859,19,0,0,11,罗丽岷
2137785251,20111,0.345,86,164,404517,26,30,5,16079,30207,11,金丰
1957548752,19179,0.3853,1972,2210,16889,35,591,12,1,29,11,王依萱
1911909561,17029,0.2957,543,2237,58606,40,626,13,0,0,11,韩盼盼
2173670363,17384,0.3501,166,612,192242,28,128,9,0,3676,11,齐济
1899174021,17606,0.333,425,0,0,0,0,0,7100,2405,11,许杨
1789879784,16806,0.3298,60,1465,72223,42,402,80,0,0,11,黄河
2627216613,20258,0.3604,181,52,840895,18,13,3,1,0,11,易勇
1862749577,17580,0.3581,702,174,749110,39,66,0,1992,7,11,雷梦柳
1725053504,16666,0.2887,89,1232,50353,34,171,145,0,0,11,何婉盈
1687920653,16709,0.3366,178,576,161066,53,173,19,352,0,11,罗威
1299964144,16832,0.3604,122,268,412939,35,96,13,0,0,11,蒋珊珊
2734468013,17361,0.3178,12,59,822926,33,39,1,0,0,11,多布杰
1556484033,17434,0.3608,275,84,1636394,33,29,4,0,0,11,刘酾安
1635440182,19264,0.3358,372,562,237772,36,131,5,0,494,11,范爽
2813058103,17024,0.3402,103,287,299315,47,90,4,0,0,11,孙紫婵
1830027390,16696,0.3005,52,210,660639,48,89,6,0,0,11,傅娟
1887900525,18517,0.3657,418,1110,120658,38,399,36,15159,11727,11,王嘉嘉
1994679374,17342,0.3531,608,907,138954,35,359,55,0,0,11,孔祥宇
1736179153,17849,0.4126,476,807,183331,58,281,48,0,0,11,王高
1270314013,17717,0.3544,127,304,392301,41,73,23,0,0,11,芦志干
1814349513,17553,0.3432,198,632,222988,37,184,23,174,14328,11,黄姿琪
1251608901,17237,0.3574,365,384,227504,38,82,5,0,9,11,魏鹏骥
1882304044,18477,0.3295,115,231,584837,40,46,4,62,0,11,吴珈玮
2408528173,18403,0.3655,153,247,432211,23,79,0,0,0,11,姜采杉
1768653271,17133,0.3419,465,785,178717,65,235,21,0,0,11,曾宁馨
1821489731,18928,0.3599,462,1056,101760,58,382,16,0,0,11,陈依淳
2805312310,16676,0.276,25,86,849716,55,11,0,0,0,11,蔡芷纭
1669903007,16702,0.318,184,0,0,0,0,0,0,0,11,郑智
1221276563,16700,0.2763,52,598,173920,42,141,1,0,0,11,倪睿思
1925965515,16745,0.3341,97,1577,74938,43,381,29,0,0,11,沈敏
1119966297,17205,0.3329,155,723,183572,42,260,138,1,0,11,赵丁丁
1896176641,17384,0.3378,236,262,507638,57,71,13,0,0,11,王娇
2364326922,17402,0.2981,53,2025,54784,64,135,10,0,0,11,坣娜
2102194020,16901,0.3278,49,306,352247,88,117,6,31,11394,11,张瑾
1918511122,18309,0.3399,119,319,172863,36,99,9,0,0,11,钱嘉仪
1865592072,16997,0.3096,175,153,643647,62,29,1,0,0,11,钟正正
1214728930,16871,0.3443,75,59,1363958,39,17,1,0,0,11,梁涵森
1248151793,16817,0.3319,397,1142,128015,43,342,58,0,0,11,关紫宜
1854667465,17069,0.3472,193,156,507698,40,44,9,10,0,11,卫翔
2027665457,20957,0.3508,398,102,1234108,60,33,2,0,0,11,张艺源
1864445347,18981,0.3627,683,7,3550989,54,4,0,0,0,11,梅洋
1874624193,17213,0.3634,298,134,915907,56,25,0,1315,0,11,姜泽雨
1268823673,26712,0.3173,204,829,171454,52,364,20,12580,30698,11,格杨
1087482387,16806,0.3306,432,4602,37670,36,1061,99,0,1,11,刘小菲
2083345127,18149,0.3417,72,187,382889,48,50,0,0,0,11,虹宇
2036371493,19144,0.3454,157,265,472241,45,61,5,0,9455,11,胡嘉爱
1799559054,16733,0.3043,104,297,457995,33,32,5,0,0,11,林孟瑾
1244904791,17119,0.3714,382,1012,151727,93,418,55,0,0,11,张善希
1610206014,18374,0.3781,471,349,344455,44,74,20,0,0,11,徐黛妮
1621348643,18156,0.3937,535,3486,44064,37,1142,176,0,0,11,孔艺涵
1503177380,17048,0.3347,26,25,5153702,79,9,0,2917,1335,11,林子鱼
1829019605,17575,0.3359,360,53,2402579,112,21,2,0,49,11,林雨曈
1237512023,16751,0.36,123,689,211210,37,140,4,0,0,11,郑晴
1310598823,17478,0.3365,31,111,449845,23,5,1,222,1827,11,陈熙锋
1848172960,17038,0.3426,221,379,354427,54,110,5,0,0,11,李诚洁
1738047014,17544,0.3542,309,29,1606941,43,2,0,0,0,11,赖琇中
1736508185,17092,0.33,171,174,606731,32,11,4,0,0,11,郑嘉俊
1996196033,17762,0.3463,254,397,318925,52,88,10,0,0,11,李璋亮
1725917432,17000,0.3484,320,721,205235,29,126,0,754,39,11,舒画
2910246405,17738,0.341,77,251,321947,43,69,0,0,0,11,袁婕呢
1758662873,17634,0.3446,216,562,265039,37,130,28,0,0,11,冯寅城
1845139284,16768,0.3334,184,854,160797,30,222,36,0,0,11,黄瑜洁
2708569352,17882,0.309,65,328,296382,39,156,12,0,0,11,黄心娣
1840715883,17290,0.3426,468,412,330546,51,151,10,0,0,11,施欣余
1962576067,17077,0.3401,794,1499,78465,94,482,12,0,0,11,刘立峰
1965879147,16780,0.3054,147,346,216842,47,81,3,0,0,11,贾征宇
2737289777,18345,0.3592,117,34,80529,51,12,2,8650,61352,11,万潼
2292059341,24952,0.4156,838,436,259053,36,99,4,0,0,11,张渲婕
1800198177,16932,0.3362,202,2864,24566,33,616,73,0,0,11,顾鸣飞
1308003064,16763,0.3275,116,194,684372,31,41,6,0,0,11,方圆
